pmid,analysis_index,analysis_id,analysis_name,analysis_description,table_id,coordinate_count,coordinate_spaces,coordinates_json,invalid_point_count,dementia_all__include,dementia_all__confidence,dementia_all__reasoning,dementia_all__inclusion_criteria_applied,dementia_all__exclusion_criteria_applied,dementia_decreasing_activity__include,dementia_decreasing_activity__confidence,dementia_decreasing_activity__reasoning,dementia_decreasing_activity__inclusion_criteria_applied,dementia_decreasing_activity__exclusion_criteria_applied,structural__include,structural__confidence,structural__reasoning,structural__inclusion_criteria_applied,structural__exclusion_criteria_applied,functional__include,functional__confidence,functional__reasoning,functional__inclusion_criteria_applied,functional__exclusion_criteria_applied
28119587,7,28119587_analysis_7,"bvFTD, SLN, wbICA CV",,T3,2,MNI,"[[22.0, 7.0, 19.0], [35.0, 32.0, 16.0]]",0,False,,Excluded because global exclusions GLOBAL_E2 (resting-state analyses) and GLOBAL_E3 (between-group contrasts) apply: this is wbICA with CV comparing bvFTD to controls.,[],"[""GLOBAL_E2"", ""GLOBAL_E3""]",False,,"Excluded because global exclusions GLOBAL_E2 and GLOBAL_E3 apply: although decreased SLN connectivity in bvFTD is reported here, the analysis is a resting-state between-group contrast and is excluded by global criteria.",[],"[""GLOBAL_E2"", ""GLOBAL_E3""]",False,,"Excluded because global exclusions GLOBAL_E2 and GLOBAL_E3 apply: this is a functional rs-fMRI wbICA analysis (with CV) for bvFTD, not a VBM structural analysis, and is a between-group contrast.",[],"[""GLOBAL_E2"", ""GLOBAL_E3""]",False,,Excluded because global exclusions GLOBAL_E2 and GLOBAL_E3 apply: wbICA with CV comparing bvFTD to controls is a resting-state between-group analysis.,[],"[""GLOBAL_E2"", ""GLOBAL_E3""]"
28119587,8,28119587_analysis_8,"bvFTD, SLN, gmICA non-CV",,T3,0,,[],0,False,,Excluded because global exclusions GLOBAL_E2 (resting-state analyses) and GLOBAL_E3 (between-group contrasts) apply: this is gmICA non-CV comparing bvFTD to controls.,[],"[""GLOBAL_E2"", ""GLOBAL_E3""]",False,,"Excluded because global exclusions GLOBAL_E2 and GLOBAL_E3 apply. Note the gmICA non-CV condition did not detect changes in either patient group per the table, so it also fails local inclusion for bvFTD decreases.",[],"[""GLOBAL_E2"", ""GLOBAL_E3""]",False,,"Excluded because global exclusions GLOBAL_E2 and GLOBAL_E3 apply: this is a functional gmICA resting-state analysis (non-CV) for bvFTD, not VBM, and is a between-group contrast.",[],"[""GLOBAL_E2"", ""GLOBAL_E3""]",False,,Excluded because global exclusions GLOBAL_E2 and GLOBAL_E3 apply: rs-fMRI gmICA non-CV comparing bvFTD to controls is both a resting-state analysis and a between-group contrast.,[],"[""GLOBAL_E2"", ""GLOBAL_E3""]"
28119587,9,28119587_analysis_9,"bvFTD, SLN, gmICA CV",,T3,1,MNI,"[[8.0, 31.0, 16.0]]",0,False,,Excluded because global exclusions GLOBAL_E2 (resting-state analyses) and GLOBAL_E3 (between-group contrasts) apply: this is gmICA with CV comparing bvFTD to controls.,[],"[""GLOBAL_E2"", ""GLOBAL_E3""]",False,,"Excluded because global exclusions GLOBAL_E2 and GLOBAL_E3 apply: although this analysis reports decreased SLN connectivity in bvFTD with CV, it is a resting-state between-group contrast and thus excluded by the global criteria.",[],"[""GLOBAL_E2"", ""GLOBAL_E3""]",False,,"Excluded because global exclusions GLOBAL_E2 and GLOBAL_E3 apply: this is a functional gmICA with CV resting-state analysis for bvFTD, not a VBM structural analysis, and is a between-group contrast.",[],"[""GLOBAL_E2"", ""GLOBAL_E3""]",False,,Excluded because global exclusions GLOBAL_E2 (resting-state analyses) and GLOBAL_E3 (between-group contrasts) apply: rs-fMRI gmICA with CV comparing bvFTD to controls is a resting-state patient vs control contrast.,[],"[""GLOBAL_E2"", ""GLOBAL_E3""]"
28219620,0,28219620_analysis_0,analysis_0,Regions (based on AAL) of significant atrophy (local maxima) in bvFTD patients compared with healthy controls.,t0015,19,None,"[[37.7, -19.5, -30.0], [24.0, -6.0, -16.5], [-13.5, -36.0, 3.0], [-24.0, 9.0, -19.5], [48.0, 10.5, -19.5], [66.0, -45.0, 10.5], [46.5, -79.5, 7.5], [-4.5, -1.5, 57.0], [6.0, 0.0, 43.5], [-4.5, -34.5, 49.5], [-42.0, -4.5, 54.0], [48.0, 33.0, 9.0], [-24.0, -78.0, 43.5], [-24.0, -84.0, 30.0], [60.0, -9.0, 4.5], [-13.5, -72.0, 12.0], [13.5, -57.0, 28.5], [15.0, -60.0, 19.5], [1.5, 37.5, -12.0]]",0,False,,"Excluded because GLOBAL_E3 applies: this analysis is a between-group contrast (bvFTD patients vs healthy controls), and GLOBAL_E3 disallows between-group contrasts.",[],"[""GLOBAL_E3""]",False,,"Excluded because GLOBAL_E3 applies: the analysis is a between-group contrast (Control > bvFTD indicates decreases in bvFTD, but between-group contrasts are globally excluded).",[],"[""GLOBAL_E3""]",False,,"Excluded because GLOBAL_E3 applies: this VBM group comparison is a between-group contrast, which is excluded by GLOBAL_E3.",[],"[""GLOBAL_E3""]",False,,"Excluded because GLOBAL_E3 applies: the analysis is a between-group contrast and GLOBAL_E3 excludes such analyses; additionally, this analysis is structural (VBM), not a functional modality.",[],"[""GLOBAL_E3""]"
28219620,1,28219620_analysis_1,Regions (based on AAL) of significant atrophy (local maxima) in BD patients compared with healthy controls.,,t0020,4,None,"[[27.0, -9.0, 63.0], [-28.5, 3.0, 7.5], [-42.0, -10.5, 0.0], [-10.5, -72.0, 15.0]]",0,False,,"Excluded because GLOBAL_E3 applies: this analysis is a between-group contrast (BD patients vs healthy controls), and GLOBAL_E3 disallows between-group contrasts.",[],"[""GLOBAL_E3""]",False,,Excluded because GLOBAL_E3 applies: the analysis is a between-group contrast; GLOBAL_E3 excludes between-group contrasts.,[],"[""GLOBAL_E3""]",False,,"Excluded because GLOBAL_E3 applies: this VBM comparison is a between-group contrast (patients vs controls), which is excluded by GLOBAL_E3.",[],"[""GLOBAL_E3""]",False,,"Excluded because GLOBAL_E3 applies: the analysis is a between-group contrast and GLOBAL_E3 excludes such analyses; also this analysis is structural (VBM), not functional.",[],"[""GLOBAL_E3""]"
28219620,2,28219620_analysis_2,Regions (based on AAL) of significant atrophy (local maxima) in bvFTD patients compared with BD patients.,,t0025,13,None,"[[36.0, -28.5, -30.0], [57.0, -42.0, -9.0], [-40.5, -28.5, -28.5], [-4.5, -19.5, 10.5], [7.5, -39.0, 33.0], [7.5, -1.5, 45.0], [-25.5, 54.0, 3.0], [-10.5, 49.5, 31.5], [-21.0, -54.0, 64.5], [-45.0, 27.0, 22.5], [-15.0, -70.5, 37.5], [-19.5, -78.0, 42.0], [46.5, -57.0, 37.5]]",0,False,,"Excluded because GLOBAL_E3 applies: this analysis is a between-group contrast (bvFTD patients vs BD patients), and GLOBAL_E3 disallows between-group contrasts.",[],"[""GLOBAL_E3""]",False,,"Excluded because GLOBAL_E3 applies: the analysis is a between-group contrast (bvFTD < BD or bvFTD > BD comparisons), and GLOBAL_E3 excludes between-group contrasts.",[],"[""GLOBAL_E3""]",False,,"Excluded because GLOBAL_E3 applies: this VBM group comparison is a between-group contrast, which is excluded by GLOBAL_E3.",[],"[""GLOBAL_E3""]",False,,"Excluded because GLOBAL_E3 applies: the analysis is a between-group contrast and GLOBAL_E3 excludes such analyses; additionally, this analysis is structural (VBM), not functional.",[],"[""GLOBAL_E3""]"
28662418,0,28662418_analysis_0,TASIT Part 1,,tbl2,12,MNI,"[[28.0, 6.0, -20.0], [24.0, 64.0, -6.0], [-40.0, -16.0, -42.0], [50.0, -8.0, -20.0], [18.0, -54.0, 10.0], [26.0, -20.0, -10.0], [-22.0, -86.0, -48.0], [52.0, -50.0, 4.0], [-14.0, 20.0, -8.0], [-40.0, -16.0, 32.0], [-40.0, -32.0, 20.0], [52.0, 10.0, -8.0]]",0,False,,"Excluded because required global inclusion criterion GLOBAL_I1 is not met: no VBM, fMRI, or FDG-PET imaging modality is specified for this analysis.",[],[],False,,"Excluded because required global inclusion criterion GLOBAL_I1 is not met: no VBM, fMRI, or FDG-PET imaging modality is specified for this analysis (so decreases in bvFTD cannot be assessed).",[],[],False,,Excluded because required global inclusion criterion GLOBAL_I1 is not met (no imaging modality reported) and local structural inclusion STRUCTURAL_I1 (VBM) is not met/unspecified.,[],[],False,,Excluded because required global inclusion criterion GLOBAL_I1 is not met (no FDG-PET or fMRI modality reported) and FUNCTIONAL_I1 is not met/unspecified.,[],[]
28662418,1,28662418_analysis_1,TASIT Part 2,,tbl2,0,,[],0,False,,"Excluded because required global inclusion criterion GLOBAL_I1 is not met: no VBM, fMRI, or FDG-PET imaging modality is specified for this analysis.",[],[],False,,"Excluded because required global inclusion criterion GLOBAL_I1 is not met: no VBM, fMRI, or FDG-PET imaging modality is specified for this analysis (so decreases in bvFTD cannot be assessed).",[],[],False,,Excluded because required global inclusion criterion GLOBAL_I1 is not met (no imaging modality reported) and local structural inclusion STRUCTURAL_I1 (VBM) is not met/unspecified.,[],[],False,,Excluded because required global inclusion criterion GLOBAL_I1 is not met (no FDG-PET or fMRI modality reported) and FUNCTIONAL_I1 is not met/unspecified.,[],[]
28662418,2,28662418_analysis_2,Average Sincere & Sarcasm,,tbl2,2,MNI,"[[-16.0, -70.0, 18.0], [26.0, 2.0, -20.0]]",0,False,,"Excluded because required global inclusion criterion GLOBAL_I1 is not met: no VBM, fMRI, or FDG-PET imaging modality is specified for this analysis.",[],[],False,,"Excluded because required global inclusion criterion GLOBAL_I1 is not met: no VBM, fMRI, or FDG-PET imaging modality is specified for this analysis (so decreases in bvFTD cannot be assessed).",[],[],False,,Excluded because required global inclusion criterion GLOBAL_I1 is not met (no imaging modality reported) and local structural inclusion STRUCTURAL_I1 (VBM) is not met/unspecified.,[],[],False,,Excluded because required global inclusion criterion GLOBAL_I1 is not met (no FDG-PET or fMRI modality reported) and FUNCTIONAL_I1 is not met/unspecified.,[],[]
28662418,3,28662418_analysis_3,Sarcasm covarying for Sincere,,tbl2,2,MNI,"[[-42.0, 10.0, -38.0], [34.0, 20.0, -30.0]]",0,False,,"Excluded because required global inclusion criterion GLOBAL_I1 is not met: no VBM, fMRI, or FDG-PET imaging modality is specified for this analysis.",[],[],False,,"Excluded because required global inclusion criterion GLOBAL_I1 is not met: no VBM, fMRI, or FDG-PET imaging modality is specified for this analysis (so decreases in bvFTD cannot be assessed).",[],[],False,,Excluded because required global inclusion criterion GLOBAL_I1 is not met (no imaging modality reported) and local structural inclusion STRUCTURAL_I1 (VBM) is not met/unspecified.,[],[],False,,Excluded because required global inclusion criterion GLOBAL_I1 is not met (no FDG-PET or fMRI modality reported) and FUNCTIONAL_I1 is not met/unspecified.,[],[]
28662418,4,28662418_analysis_4,bvFTD & controls,,tbl3,12,MNI,"[[54.0, 16.0, -26.0], [-38.0, -4.0, -50.0], [16.0, 58.0, -12.0], [-16.0, -86.0, -48.0], [-14.0, 56.0, -14.0], [-50.0, -50.0, -6.0], [-46.0, -8.0, 26.0], [-28.0, -26.0, 50.0], [-48.0, -28.0, 6.0], [22.0, -68.0, -34.0], [-20.0, -34.0, -6.0], [10.0, 30.0, -26.0]]",0,False,,Excluded by GLOBAL_E3 (between-group contrasts/interactions: 'bvFTD & controls' indicates a group comparison).,[],"[""GLOBAL_E3""]",False,,Excluded by GLOBAL_E3 (between-group contrasts/interactions: 'bvFTD & controls' indicates a group comparison).,[],"[""GLOBAL_E3""]",False,,Excluded by GLOBAL_E3 (between-group contrasts/interactions: 'bvFTD & controls' indicates a group comparison).,[],"[""GLOBAL_E3""]",False,,Excluded by GLOBAL_E3 (between-group contrasts/interactions: 'bvFTD & controls' indicates a group comparison).,[],"[""GLOBAL_E3""]"
28662418,5,28662418_analysis_5,AD & controls,,tbl3,14,MNI,"[[60.0, -34.0, -28.0], [48.0, -52.0, 0.0], [-40.0, -14.0, -44.0], [22.0, 64.0, -8.0], [-20.0, -35.0, -6.0], [-36.0, -2.0, 6.0], [42.0, 14.0, 14.0], [-30.0, -34.0, 60.0], [-46.0, -56.0, 14.0], [34.0, -38.0, 48.0], [-44.0, -28.0, 16.0], [-14.0, 18.0, -6.0], [-38.0, -16.0, 34.0], [-48.0, 10.0, -22.0]]",0,False,,Excluded by GLOBAL_E3 (between-group contrasts/interactions: 'AD & controls' indicates a group comparison).,[],"[""GLOBAL_E3""]",False,,Excluded by GLOBAL_E3 (between-group contrasts/interactions: 'AD & controls' indicates a group comparison).,[],"[""GLOBAL_E3""]",False,,Excluded by GLOBAL_E3 (between-group contrasts/interactions: 'AD & controls' indicates a group comparison).,[],"[""GLOBAL_E3""]",False,,Excluded by GLOBAL_E3 (between-group contrasts/interactions: 'AD & controls' indicates a group comparison).,[],"[""GLOBAL_E3""]"
28662418,6,28662418_analysis_6,bvFTD & controls: Average Sincere & Sarcasm,,tbl4,2,MNI,"[[-36.0, -2.0, -42.0], [28.0, 4.0, -24.0]]",0,False,,Excluded by GLOBAL_E3 (between-group contrasts/interactions: 'bvFTD & controls: Average Sincere & Sarcasm' is a group comparison).,[],"[""GLOBAL_E3""]",False,,Excluded by GLOBAL_E3 (between-group contrasts/interactions: 'bvFTD & controls: Average Sincere & Sarcasm' is a group comparison).,[],"[""GLOBAL_E3""]",False,,Excluded by GLOBAL_E3 (between-group contrasts/interactions: 'bvFTD & controls: Average Sincere & Sarcasm' is a group comparison).,[],"[""GLOBAL_E3""]",False,,Excluded by GLOBAL_E3 (between-group contrasts/interactions: 'bvFTD & controls: Average Sincere & Sarcasm' is a group comparison).,[],"[""GLOBAL_E3""]"
28662418,7,28662418_analysis_7,bvFTD & controls: Sarcasm covarying for Sincere,,tbl4,2,MNI,"[[-38.0, -4.0, -44.0], [24.0, -10.0, -16.0]]",0,False,,Excluded by GLOBAL_E3 (between-group contrasts/interactions: 'bvFTD & controls: Sarcasm covarying for Sincere' is a group comparison).,[],"[""GLOBAL_E3""]",False,,Excluded by GLOBAL_E3 (between-group contrasts/interactions: 'bvFTD & controls: Sarcasm covarying for Sincere' is a group comparison).,[],"[""GLOBAL_E3""]",False,,Excluded by GLOBAL_E3 (between-group contrasts/interactions: 'bvFTD & controls: Sarcasm covarying for Sincere' is a group comparison).,[],"[""GLOBAL_E3""]",False,,Excluded by GLOBAL_E3 (between-group contrasts/interactions: 'bvFTD & controls: Sarcasm covarying for Sincere' is a group comparison).,[],"[""GLOBAL_E3""]"
28662418,8,28662418_analysis_8,AD & controls: Average Sincere & Sarcasm,,tbl4,0,,[],0,False,,Excluded by GLOBAL_E3 (between-group contrasts/interactions: 'AD & controls: Average Sincere & Sarcasm' is a group comparison).,[],"[""GLOBAL_E3""]",False,,Excluded by GLOBAL_E3 (between-group contrasts/interactions: 'AD & controls: Average Sincere & Sarcasm' is a group comparison).,[],"[""GLOBAL_E3""]",False,,Excluded by GLOBAL_E3 (between-group contrasts/interactions: 'AD & controls: Average Sincere & Sarcasm' is a group comparison).,[],"[""GLOBAL_E3""]",False,,Excluded by GLOBAL_E3 (between-group contrasts/interactions: 'AD & controls: Average Sincere & Sarcasm' is a group comparison).,[],"[""GLOBAL_E3""]"
28662418,9,28662418_analysis_9,AD & controls: Sarcasm covarying for Sincere,,tbl4,0,,[],0,False,,Excluded by GLOBAL_E3 (between-group contrasts/interactions: 'AD & controls: Sarcasm covarying for Sincere' is a group comparison).,[],"[""GLOBAL_E3""]",False,,Excluded by GLOBAL_E3 (between-group contrasts/interactions: 'AD & controls: Sarcasm covarying for Sincere' is a group comparison).,[],"[""GLOBAL_E3""]",False,,Excluded by GLOBAL_E3 (between-group contrasts/interactions: 'AD & controls: Sarcasm covarying for Sincere' is a group comparison).,[],"[""GLOBAL_E3""]",False,,Excluded by GLOBAL_E3 (between-group contrasts/interactions: 'AD & controls: Sarcasm covarying for Sincere' is a group comparison).,[],"[""GLOBAL_E3""]"
29704671,0,29704671_analysis_0,Affective apathy,,tbl3,8,MNI,"[[-32.0, 12.0, -28.0], [46.0, 28.0, -6.0], [-58.0, -14.0, -38.0], [44.0, 8.0, -44.0], [22.0, 62.0, 20.0], [0.0, 52.0, -22.0], [-34.0, -20.0, 8.0], [32.0, 18.0, -26.0]]",0,False,,"Cannot confirm global inclusion criteria: missing information on imaging modality (GLOBAL_I1), sample composition including clinically diagnosed bvFTD without comorbidities (GLOBAL_I2), and whole-brain voxelwise group-level analysis (GLOBAL_I3). No global exclusion criteria are reported.",[],[],False,,"Cannot confirm global inclusion criteria (GLOBAL_I1, GLOBAL_I2, GLOBAL_I3) and no evidence provided that the analysis reports decreases in activity/connectivity/metabolism/gray matter for bvFTD (DEMENTIA_DECREASING_ACTIVITY_I1).",[],[],False,,"Cannot confirm global inclusion criteria: missing imaging modality information (VBM) required for structural annotation (GLOBAL_I1, GLOBAL_I2, GLOBAL_I3 and STRUCTURAL_I1 are not confirmed).",[],[],False,,"Cannot confirm global inclusion criteria: missing information that the analysis used FDG-PET or fMRI and was whole-brain with appropriate sample (GLOBAL_I1, GLOBAL_I2, GLOBAL_I3 and FUNCTIONAL_I1 are not confirmed).",[],[]
29704671,1,29704671_analysis_1,Behavioural apathy,,tbl3,10,MNI,"[[6.0, 56.0, -24.0], [-8.0, 18.0, -4.0], [50.0, 2.0, 16.0], [-22.0, 62.0, -14.0], [44.0, 24.0, 34.0], [38.0, 16.0, 6.0], [-28.0, 44.0, -12.0], [14.0, -76.0, -32.0], [-16.0, 34.0, -18.0], [14.0, -76.0, -32.0]]",0,False,,"Cannot confirm global inclusion criteria: missing information on imaging modality (GLOBAL_I1), sample composition including clinically diagnosed bvFTD without comorbidities (GLOBAL_I2), and whole-brain voxelwise group-level analysis (GLOBAL_I3).",[],[],False,,"Cannot confirm global inclusion criteria (GLOBAL_I1, GLOBAL_I2, GLOBAL_I3) and no evidence provided that the analysis reports decreases in activity/connectivity/metabolism/gray matter for bvFTD (DEMENTIA_DECREASING_ACTIVITY_I1).",[],[],False,,"Cannot confirm global inclusion criteria: missing imaging modality information (VBM) required for structural annotation (GLOBAL_I1, GLOBAL_I2, GLOBAL_I3 and STRUCTURAL_I1 are not confirmed).",[],[],False,,"Cannot confirm global inclusion criteria: missing information that the analysis used FDG-PET or fMRI and was whole-brain with appropriate sample (GLOBAL_I1, GLOBAL_I2, GLOBAL_I3 and FUNCTIONAL_I1 are not confirmed).",[],[]
29704671,2,29704671_analysis_2,Cognitive apathy,,tbl3,4,MNI,"[[-44.0, 14.0, -34.0], [-56.0, -10.0, -36.0], [10.0, -22.0, 38.0], [16.0, 10.0, 6.0]]",0,False,,"Cannot confirm global inclusion criteria: missing information on imaging modality (GLOBAL_I1), sample composition including clinically diagnosed bvFTD without comorbidities (GLOBAL_I2), and whole-brain voxelwise group-level analysis (GLOBAL_I3).",[],[],False,,"Cannot confirm global inclusion criteria (GLOBAL_I1, GLOBAL_I2, GLOBAL_I3) and no evidence provided that the analysis reports decreases in activity/connectivity/metabolism/gray matter for bvFTD (DEMENTIA_DECREASING_ACTIVITY_I1).",[],[],False,,"Cannot confirm global inclusion criteria: missing imaging modality information (VBM) required for structural annotation (GLOBAL_I1, GLOBAL_I2, GLOBAL_I3 and STRUCTURAL_I1 are not confirmed).",[],[],False,,"Cannot confirm global inclusion criteria: missing information that the analysis used FDG-PET or fMRI and was whole-brain with appropriate sample (GLOBAL_I1, GLOBAL_I2, GLOBAL_I3 and FUNCTIONAL_I1 are not confirmed).",[],[]
29704671,3,29704671_analysis_3,ABC overlap,,tbl3,3,MNI,"[[-14.0, 14.0, -10.0], [38.0, 18.0, 4.0], [-18.0, 60.0, 10.0]]",0,False,,"Cannot confirm global inclusion criteria: missing information on imaging modality (GLOBAL_I1), sample composition including clinically diagnosed bvFTD without comorbidities (GLOBAL_I2), and whole-brain voxelwise group-level analysis (GLOBAL_I3).",[],[],False,,"Cannot confirm global inclusion criteria (GLOBAL_I1, GLOBAL_I2, GLOBAL_I3) and no evidence provided that the analysis reports decreases in activity/connectivity/metabolism/gray matter for bvFTD (DEMENTIA_DECREASING_ACTIVITY_I1).",[],[],False,,"Cannot confirm global inclusion criteria: missing imaging modality information (VBM) required for structural annotation (GLOBAL_I1, GLOBAL_I2, GLOBAL_I3 and STRUCTURAL_I1 are not confirmed).",[],[],False,,"Cannot confirm global inclusion criteria: missing information that the analysis used FDG-PET or fMRI and was whole-brain with appropriate sample (GLOBAL_I1, GLOBAL_I2, GLOBAL_I3 and FUNCTIONAL_I1 are not confirmed).",[],[]
30014499,0,30014499_analysis_0,bvFTD<controls,,85,1,MNI,"[[38.0, -68.0, -60.0]]",0,False,,"Analysis is a between-group contrast (bvFTD < controls), excluded by GLOBAL_E3 (between-group contrasts/interactions).",[],"[""GLOBAL_E3""]",False,,"This is a between-group contrast showing Control > bvFTD, but GLOBAL_E3 excludes between-group contrasts/interactions.",[],"[""GLOBAL_E3""]",False,,"Although likely a VBM structural contrast, the analysis is a between-group contrast and excluded by GLOBAL_E3.",[],"[""GLOBAL_E3""]",False,,This analysis is a between-group contrast and thus excluded by GLOBAL_E3; it does not meet functional-modality inclusion independent of the global exclusion.,[],"[""GLOBAL_E3""]"
30014499,1,30014499_analysis_1,SD<controls,,85,2,MNI,"[[20.0, -76.0, -40.0], [-14.0, -76.0, -38.0]]",0,False,,"Analysis is a between-group contrast (SD < controls), excluded by GLOBAL_E3 (between-group contrasts/interactions).",[],"[""GLOBAL_E3""]",False,,"This is a between-group contrast showing Control > SD, but GLOBAL_E3 excludes between-group contrasts/interactions.",[],"[""GLOBAL_E3""]",False,,Likely VBM but excluded because the analysis is a between-group contrast (GLOBAL_E3).,[],"[""GLOBAL_E3""]",False,,Between-group contrast excluded by GLOBAL_E3; modality criteria do not override this exclusion.,[],"[""GLOBAL_E3""]"
30014499,2,30014499_analysis_2,PNFA<controls,,85,2,MNI,"[[36.0, -66.0, -46.0], [-20.0, -74.0, -38.0]]",0,False,,"Analysis is a between-group contrast (PNFA < controls), excluded by GLOBAL_E3 (between-group contrasts/interactions).",[],"[""GLOBAL_E3""]",False,,"This is a between-group contrast showing Control > PNFA, but GLOBAL_E3 excludes between-group contrasts/interactions.",[],"[""GLOBAL_E3""]",False,,"Although likely VBM, the analysis is a between-group contrast and thus excluded by GLOBAL_E3.",[],"[""GLOBAL_E3""]",False,,Between-group contrast excluded by GLOBAL_E3; not meeting functional inclusion in presence of this exclusion.,[],"[""GLOBAL_E3""]"
30014499,3,30014499_analysis_3,bvFTD<SD,,85,1,MNI,"[[46.0, -52.0, -60.0]]",0,False,,"Analysis is a between-group contrast (bvFTD < SD), excluded by GLOBAL_E3 (between-group contrasts/interactions).",[],"[""GLOBAL_E3""]",False,,Contrast reports bvFTD < SD (decrease in bvFTD relative to SD) but is a between-group contrast excluded by GLOBAL_E3.,[],"[""GLOBAL_E3""]",False,,Likely VBM but excluded because this is a between-group contrast (GLOBAL_E3).,[],"[""GLOBAL_E3""]",False,,Between-group contrast excluded by GLOBAL_E3; functional inclusion not applicable in presence of this global exclusion.,[],"[""GLOBAL_E3""]"
30014499,4,30014499_analysis_4,bvFTD>SD,,85,0,,[],0,False,,"Analysis is a between-group contrast (bvFTD > SD), excluded by GLOBAL_E3 (between-group contrasts/interactions).",[],"[""GLOBAL_E3""]",False,,This contrast shows increases in bvFTD relative to SD (bvFTD > SD) but remains a between-group contrast excluded by GLOBAL_E3.,[],"[""GLOBAL_E3""]",False,,Likely VBM but excluded because the analysis is a between-group contrast (GLOBAL_E3).,[],"[""GLOBAL_E3""]",False,,Between-group contrast excluded by GLOBAL_E3; functional criterion not applicable due to this exclusion.,[],"[""GLOBAL_E3""]"
30014499,5,30014499_analysis_5,bvFTD<PNFA,,85,1,MNI,"[[26.0, -46.0, -32.0]]",0,False,,"Analysis is a between-group contrast (bvFTD < PNFA), excluded by GLOBAL_E3 (between-group contrasts/interactions).",[],"[""GLOBAL_E3""]",False,,"This is a between-group contrast showing PNFA > bvFTD (bvFTD < PNFA), but GLOBAL_E3 excludes such between-group contrasts/interactions.",[],"[""GLOBAL_E3""]",False,,"Although likely VBM, excluded because the analysis is a between-group contrast (GLOBAL_E3).",[],"[""GLOBAL_E3""]",False,,Between-group contrast excluded by GLOBAL_E3; functional inclusion is superseded by this global exclusion.,[],"[""GLOBAL_E3""]"
30014499,6,30014499_analysis_6,bvFTD>PNFA,,85,0,,[],0,False,,"Analysis is a between-group contrast (bvFTD > PNFA), excluded by GLOBAL_E3 (between-group contrasts/interactions).",[],"[""GLOBAL_E3""]",False,,"Contrast shows bvFTD > PNFA (increase), but as a between-group contrast it is excluded by GLOBAL_E3.",[],"[""GLOBAL_E3""]",False,,Likely VBM structural contrast but excluded because it's a between-group contrast (GLOBAL_E3).,[],"[""GLOBAL_E3""]",False,,Between-group contrast excluded by GLOBAL_E3; functional criterion not met due to this exclusion.,[],"[""GLOBAL_E3""]"
30014499,7,30014499_analysis_7,SD<PNFA,,85,0,,[],0,False,,"Analysis is a between-group contrast (SD < PNFA), excluded by GLOBAL_E3 (between-group contrasts/interactions).",[],"[""GLOBAL_E3""]",False,,This contrast shows SD < PNFA (decrease in SD relative to PNFA) but is a between-group contrast excluded by GLOBAL_E3.,[],"[""GLOBAL_E3""]",False,,Likely VBM but excluded because the analysis is a between-group contrast (GLOBAL_E3).,[],"[""GLOBAL_E3""]",False,,Between-group contrast excluded by GLOBAL_E3; functional inclusion not applicable.,[],"[""GLOBAL_E3""]"
30014499,8,30014499_analysis_8,SD>PNFA,,85,0,,[],0,False,,"Analysis is a between-group contrast (SD > PNFA), excluded by GLOBAL_E3 (between-group contrasts/interactions).",[],"[""GLOBAL_E3""]",False,,"Contrast shows SD > PNFA (increase), but as a between-group contrast it is excluded by GLOBAL_E3.",[],"[""GLOBAL_E3""]",False,,Likely VBM but excluded because the analysis is a between-group contrast (GLOBAL_E3).,[],"[""GLOBAL_E3""]",False,,Between-group contrast excluded by GLOBAL_E3; functional criterion is superseded by this global exclusion.,[],"[""GLOBAL_E3""]"
30014499,9,30014499_analysis_9,F test,,86,3,MNI,"[[42.0, -56.0, -60.0], [-14.0, -78.0, -38.0], [-46.0, -66.0, -54.0]]",0,False,,"F test likely represents group differences/ANOVA across groups (between-group interaction/contrast), excluded by GLOBAL_E3.",[],"[""GLOBAL_E3""]",False,,F test pertains to between-group effects/contrasts; GLOBAL_E3 excludes between-group contrasts/interactions.,[],"[""GLOBAL_E3""]",False,,"Even if the F test is on VBM data, it represents between-group effects and is excluded by GLOBAL_E3.",[],"[""GLOBAL_E3""]",False,,F test appears to assess between-group effects and is excluded by GLOBAL_E3; functional inclusion not applicable.,[],"[""GLOBAL_E3""]"
30014499,10,30014499_analysis_10,All participants,,87,1,MNI,"[[16.0, -72.0, -30.0]]",0,False,,Label 'All participants' likely reflects group comparisons or pooled group analyses; interpreted as between-group voxelwise analysis and excluded by GLOBAL_E3.,[],"[""GLOBAL_E3""]",False,,No specific contrast of Control > bvFTD indicated; however this voxelwise group analysis likely involves between-group effects and is excluded by GLOBAL_E3.,[],"[""GLOBAL_E3""]",False,,"Although the study used structural MRI (VBM), this 'All participants' analysis appears to reflect between-group or pooled group effects and is excluded by GLOBAL_E3.",[],"[""GLOBAL_E3""]",False,,This analysis is not indicated as functional imaging and also appears to be a between-group/panel analysis excluded by GLOBAL_E3.,[],"[""GLOBAL_E3""]"
