pmid,analysis_index,analysis_id,analysis_name,analysis_description,table_id,coordinate_count,coordinate_spaces,coordinates_json,invalid_point_count,dementia_all__include,dementia_all__confidence,dementia_all__reasoning,dementia_all__inclusion_criteria_applied,dementia_all__exclusion_criteria_applied,dementia_decreasing_activity__include,dementia_decreasing_activity__confidence,dementia_decreasing_activity__reasoning,dementia_decreasing_activity__inclusion_criteria_applied,dementia_decreasing_activity__exclusion_criteria_applied,structural__include,structural__confidence,structural__reasoning,structural__inclusion_criteria_applied,structural__exclusion_criteria_applied,functional__include,functional__confidence,functional__reasoning,functional__inclusion_criteria_applied,functional__exclusion_criteria_applied
28662418,0,28662418_analysis_0,TASIT Part 1,,tbl2,12,MNI,"[[28.0, 6.0, -20.0], [24.0, 64.0, -6.0], [-40.0, -16.0, -42.0], [50.0, -8.0, -20.0], [18.0, -54.0, 10.0], [26.0, -20.0, -10.0], [-22.0, -86.0, -48.0], [52.0, -50.0, 4.0], [-14.0, 20.0, -8.0], [-40.0, -16.0, 32.0], [-40.0, -32.0, 20.0], [52.0, 10.0, -8.0]]",0,False,,Analysis is a whole-brain VBM covariate/signal correlation across all participants rather than a direct bvFTD vs. healthy control group comparison. Missing required global inclusion criterion GLOBAL_I3 (analysis must compare the target bvFTD group to healthy controls).,[],[],False,,"Does not present a Control > bvFTD group contrast (missing GLOBAL_I3). Although modality is VBM, the analysis is a covariate analysis across all participants rather than an explicit report of decreases for bvFTD versus controls (missing DEMENTIA_DECREASING_ACTIVITY_I1 and GLOBAL_I3).",[],[],False,,Modality is VBM (would meet STRUCTURAL_I1) but the analysis does not perform a bvFTD vs control comparison (missing GLOBAL_I3).,[],[],False,,"Modality is structural VBM, not fMRI/FDG-PET (FUNCTIONAL_I1 not met). Also the analysis does not compare bvFTD to controls (missing GLOBAL_I3).",[],[]
28662418,1,28662418_analysis_1,TASIT Part 2,,tbl2,0,,[],0,False,,This VBM GLM (Part 2 across all participants) is a covariate analysis across groups rather than a direct bvFTD vs control group comparison; missing GLOBAL_I3 (must compare bvFTD to healthy controls).,[],[],False,,Does not explicitly report Control > bvFTD decreases (missing GLOBAL_I3 and no explicit bvFTD decrease contrast reported).,[],[],False,,"Although modality is VBM (meets STRUCTURAL_I1), the analysis is a covariate correlation across all participants and does not perform a bvFTD vs control comparison (missing GLOBAL_I3).",[],[],False,,"Modality is VBM, not fMRI/FDG-PET (FUNCTIONAL_I1 not met). Also missing GLOBAL_I3 (no bvFTD vs control comparison).",[],[]
28662418,2,28662418_analysis_2,Average Sincere & Sarcasm,,tbl2,2,MNI,"[[-16.0, -70.0, 18.0], [26.0, 2.0, -20.0]]",0,False,,Average sincere & sarcasm VBM covariate analysis was conducted across all participants rather than a direct bvFTD vs control comparison (missing GLOBAL_I3).,[],[],False,,"Does not explicitly report Control > bvFTD decreases (missing GLOBAL_I3). The analysis is a correlation across participants, not an explicit bvFTD decrease contrast (missing DEMENTIA_DECREASING_ACTIVITY_I1 and GLOBAL_I3).",[],[],False,,Modality is VBM (would meet STRUCTURAL_I1) but the analysis lacks the required bvFTD vs control comparison (missing GLOBAL_I3).,[],[],False,,"Modality is structural VBM, not fMRI/FDG-PET (FUNCTIONAL_I1 not met). Also missing GLOBAL_I3 (no bvFTD vs control comparison).",[],[]
28662418,3,28662418_analysis_3,Sarcasm covarying for Sincere,,tbl2,2,MNI,"[[-42.0, 10.0, -38.0], [34.0, 20.0, -30.0]]",0,False,,Sarcasm covarying for sincere VBM analysis is a covariate analysis across participants rather than a direct bvFTD vs control contrast; missing GLOBAL_I3 (bvFTD vs healthy control comparison).,[],[],False,,This analysis reports correlations (sarcasm controlling for sincere) and does not present an explicit Control > bvFTD decrease contrast (missing GLOBAL_I3 and DEMENTIA_DECREASING_ACTIVITY_I1).,[],[],False,,Modality is VBM (meets STRUCTURAL_I1) but the required bvFTD vs control group comparison (GLOBAL_I3) is not present for this covariate analysis.,[],[],False,,Modality is VBM not fMRI/FDG-PET (FUNCTIONAL_I1 not met) and analysis does not perform a bvFTD vs control comparison (missing GLOBAL_I3).,[],[]
28662418,4,28662418_analysis_4,bvFTD & controls,,tbl3,12,MNI,"[[54.0, 16.0, -26.0], [-38.0, -4.0, -50.0], [16.0, 58.0, -12.0], [-16.0, -86.0, -48.0], [-14.0, 56.0, -14.0], [-50.0, -50.0, -6.0], [-46.0, -8.0, 26.0], [-28.0, -26.0, 50.0], [-48.0, -28.0, 6.0], [22.0, -68.0, -34.0], [-20.0, -34.0, -6.0], [10.0, 30.0, -26.0]]",0,True,,"Whole-brain voxelwise VBM t-test comparing bvFTD patients to healthy controls using VBM; meets global whole-brain requirement, includes clinically diagnosed bvFTD, and is a bvFTD vs control comparison. Modality is VBM which matches the allowed modalities.","[""GLOBAL_I1"", ""GLOBAL_I2"", ""GLOBAL_I3"", ""DEMENTIA_ALL_I1""]",[],True,,"This analysis reports decreases in grey matter for bvFTD relative to controls (Control > bvFTD atrophy pattern) using VBM whole-brain t-tests, meeting both global and local criteria.","[""GLOBAL_I1"", ""GLOBAL_I2"", ""GLOBAL_I3"", ""DEMENTIA_DECREASING_ACTIVITY_I1"", ""DEMENTIA_DECREASING_ACTIVITY_I2""]",[],True,,Uses whole-brain VBM to test bvFTD vs controls (VBM criterion satisfied along with global criteria).,"[""GLOBAL_I1"", ""GLOBAL_I2"", ""GLOBAL_I3"", ""STRUCTURAL_I1""]",[],False,,"Modality is structural VBM, not fMRI/FDG-PET; FUNCTIONAL_I1 is not met.",[],[]
28662418,5,28662418_analysis_5,AD & controls,,tbl3,14,MNI,"[[60.0, -34.0, -28.0], [48.0, -52.0, 0.0], [-40.0, -14.0, -44.0], [22.0, 64.0, -8.0], [-20.0, -35.0, -6.0], [-36.0, -2.0, 6.0], [42.0, 14.0, 14.0], [-30.0, -34.0, 60.0], [-46.0, -56.0, 14.0], [34.0, -38.0, 48.0], [-44.0, -28.0, 16.0], [-14.0, 18.0, -6.0], [-38.0, -16.0, 34.0], [-48.0, 10.0, -22.0]]",0,False,,This analysis compares AD patients to controls rather than bvFTD to controls; therefore it does not meet GLOBAL_I3 (analysis must compare the target bvFTD group to healthy controls).,[],[],False,,"Reports decreases for AD vs controls, not bvFTD vs controls; DEMENTIA_DECREASING_ACTIVITY_I1 (decreases for bvFTD) is not met and GLOBAL_I3 (bvFTD vs controls) is not satisfied.",[],[],False,,Modality is VBM (STRUCTURAL_I1 would be met) but the analysis compares AD to controls rather than bvFTD to controls (missing GLOBAL_I3 requirement focused on bvFTD).,[],[],False,,"Modality is VBM not fMRI/FDG-PET (FUNCTIONAL_I1 not met). Additionally, analysis does not compare bvFTD to controls (missing GLOBAL_I3).",[],[]
28662418,6,28662418_analysis_6,bvFTD & controls: Average Sincere & Sarcasm,,tbl4,2,MNI,"[[-36.0, -2.0, -42.0], [28.0, 4.0, -24.0]]",0,False,,"This is a VBM GLM in bvFTD+controls assessing correlations (Average Sincere & Sarcasm); it is not an explicit bvFTD vs control group contrast, so GLOBAL_I3 is not satisfied (analysis must compare bvFTD to healthy controls).",[],[],False,,Analysis reports correlations of performance with grey matter in bvFTD+controls rather than reporting explicit decreases (Control > bvFTD) for bvFTD; missing GLOBAL_I3 and DEMENTIA_DECREASING_ACTIVITY_I1.,[],[],False,,Modality is VBM (STRUCTURAL_I1 satisfied) but the analysis is a covariate/correlation across bvFTD and controls rather than a direct bvFTD vs control group comparison (missing GLOBAL_I3).,[],[],False,,Modality is VBM not fMRI/FDG-PET (FUNCTIONAL_I1 not met). Also missing GLOBAL_I3 (no explicit bvFTD vs control contrast).,[],[]
28662418,7,28662418_analysis_7,bvFTD & controls: Sarcasm covarying for Sincere,,tbl4,2,MNI,"[[-38.0, -4.0, -44.0], [24.0, -10.0, -16.0]]",0,False,,"Sarcasm covarying for sincere in bvFTD+controls is a voxelwise covariate analysis, not an explicit bvFTD vs control group contrast; missing GLOBAL_I3 (bvFTD vs healthy controls comparison).",[],[],False,,Does not present Control > bvFTD decreases; it is a covariate correlation across participants (missing GLOBAL_I3 and DEMENTIA_DECREASING_ACTIVITY_I1).,[],[],False,,Uses VBM (STRUCTURAL_I1) but lacks the required bvFTD vs control comparison for inclusion (missing GLOBAL_I3).,[],[],False,,Modality is VBM not fMRI/FDG-PET (FUNCTIONAL_I1 not met) and analysis does not perform a bvFTD vs control comparison (missing GLOBAL_I3).,[],[]
28662418,8,28662418_analysis_8,AD & controls: Average Sincere & Sarcasm,,tbl4,0,,[],0,False,,"This analysis is AD + controls GLM; it does not compare bvFTD to controls (missing GLOBAL_I3 requirement focused on bvFTD), so it does not satisfy the global gating criterion.",[],[],False,,Reports correlations/associations in AD+controls rather than decreases for bvFTD (missing DEMENTIA_DECREASING_ACTIVITY_I1 and GLOBAL_I3).,[],[],False,,Modality is VBM (would meet STRUCTURAL_I1) but analysis compares AD to controls rather than bvFTD to controls (missing GLOBAL_I3).,[],[],False,,Modality is VBM not fMRI/FDG-PET (FUNCTIONAL_I1 not met). Also missing GLOBAL_I3 (no bvFTD vs control comparison).,[],[]
28662418,9,28662418_analysis_9,AD & controls: Sarcasm covarying for Sincere,,tbl4,0,,[],0,False,,"Sarcasm covarying for sincere in AD+controls is not a bvFTD vs control comparison (missing GLOBAL_I3 focused on bvFTD), so the global gating criterion is not satisfied.",[],[],False,,Does not report decreases for bvFTD (analysis is AD+controls and/or a covariate analysis); DEMENTIA_DECREASING_ACTIVITY_I1 and GLOBAL_I3 are not met.,[],[],False,,"While modality is VBM (STRUCTURAL_I1), the analysis is AD+controls and not a bvFTD vs control comparison, so GLOBAL_I3 is not satisfied.",[],[],False,,"Modality is VBM not fMRI/FDG-PET (FUNCTIONAL_I1 not met). Additionally, the analysis does not compare bvFTD to controls (missing GLOBAL_I3).",[],[]
29704671,0,29704671_analysis_0,Affective apathy,,tbl3,8,MNI,"[[-32.0, 12.0, -28.0], [46.0, 28.0, -6.0], [-58.0, -14.0, -38.0], [44.0, 8.0, -44.0], [22.0, 62.0, 20.0], [0.0, 52.0, -22.0], [-34.0, -20.0, 8.0], [32.0, 18.0, -26.0]]",0,False,,Excluded: GLOBAL_E3 applies because the VBM correlations for affective apathy were conducted 'irrespective of diagnosis' (pooled bvFTD + AD) rather than as a bvFTD vs healthy control comparison. Also GLOBAL_I3 (requires bvFTD vs control comparison) is not met.,[],"[""GLOBAL_E3""]",False,,Excluded: GLOBAL_E3 applies because the analysis reports VBM correlations pooled across diagnoses (bvFTD + AD) rather than reporting decreases specifically in bvFTD versus controls. GLOBAL_I3 (bvFTD vs control comparison) is not met.,[],"[""GLOBAL_E3""]",False,,"Excluded: GLOBAL_E3 applies because although the modality is VBM, the reported affective-apathy maps were derived from pooled patient correlations (bvFTD + AD) rather than a bvFTD vs control whole-brain comparison (GLOBAL_I3 not met).",[],"[""GLOBAL_E3""]",False,,"Excluded: The analysis is structural VBM (not fMRI/FDG-PET), so FUNCTIONAL_I1 is not met. Additionally GLOBAL_E3 applies because the analysis pooled bvFTD with other patient groups; GLOBAL_I3 (bvFTD vs control comparison) is also not met.",[],"[""GLOBAL_E3""]"
29704671,1,29704671_analysis_1,Behavioural apathy,,tbl3,10,MNI,"[[6.0, 56.0, -24.0], [-8.0, 18.0, -4.0], [50.0, 2.0, 16.0], [-22.0, 62.0, -14.0], [44.0, 24.0, 34.0], [38.0, 16.0, 6.0], [-28.0, 44.0, -12.0], [14.0, -76.0, -32.0], [-16.0, 34.0, -18.0], [14.0, -76.0, -32.0]]",0,False,,Excluded: GLOBAL_E3 applies because the behavioural-apathy VBM correlations were performed 'irrespective of diagnosis' (pooled bvFTD + AD) rather than as a bvFTD vs healthy control comparison. GLOBAL_I3 is not met.,[],"[""GLOBAL_E3""]",False,,Excluded: GLOBAL_E3 applies because the analysis reports lower grey matter associated with behavioural apathy across pooled patient groups (bvFTD + AD) rather than decreases specifically reported for bvFTD versus controls. GLOBAL_I3 not met.,[],"[""GLOBAL_E3""]",False,,"Excluded: Although modality is VBM, GLOBAL_E3 applies because the behavioural-apathy maps pool bvFTD with AD (correlations irrespective of diagnosis) instead of providing a bvFTD vs control whole-brain comparison (GLOBAL_I3 missing).",[],"[""GLOBAL_E3""]",False,,Excluded: The analysis used structural VBM not fMRI/FDG-PET (FUNCTIONAL_I1 not met). Additionally GLOBAL_E3 applies due to pooling bvFTD with other patient groups; GLOBAL_I3 (bvFTD vs control) is not met.,[],"[""GLOBAL_E3""]"
29704671,2,29704671_analysis_2,Cognitive apathy,,tbl3,4,MNI,"[[-44.0, 14.0, -34.0], [-56.0, -10.0, -36.0], [10.0, -22.0, 38.0], [16.0, 10.0, 6.0]]",0,False,,Excluded: GLOBAL_E3 applies because the cognitive-apathy VBM correlations were conducted pooled across bvFTD and AD (irrespective of diagnosis) rather than as a bvFTD vs control comparison. GLOBAL_I3 is not met.,[],"[""GLOBAL_E3""]",False,,Excluded: GLOBAL_E3 applies because the analysis associates lower grey matter with cognitive apathy across pooled patient groups (bvFTD + AD) rather than reporting decreases specifically for bvFTD versus controls. GLOBAL_I3 not met.,[],"[""GLOBAL_E3""]",False,,Excluded: Modality is VBM but GLOBAL_E3 applies because the cognitive-apathy maps pool bvFTD with AD (irrespective of diagnosis) instead of providing a bvFTD vs control whole-brain comparison (GLOBAL_I3 missing).,[],"[""GLOBAL_E3""]",False,,Excluded: The analysis is structural VBM (FUNCTIONAL_I1 not met). Also GLOBAL_E3 applies due to pooling bvFTD with other patient groups; GLOBAL_I3 (bvFTD vs control) is not met.,[],"[""GLOBAL_E3""]"
29704671,3,29704671_analysis_3,ABC overlap,,tbl3,3,MNI,"[[-14.0, 14.0, -10.0], [38.0, 18.0, 4.0], [-18.0, 60.0, 10.0]]",0,False,,Excluded: GLOBAL_E3 applies because the ABC overlap (inclusive masking) analysis identified regions common across apathy measures using pooled patient data (bvFTD + AD) rather than a bvFTD vs control comparison. GLOBAL_I3 is not met.,[],"[""GLOBAL_E3""]",False,,Excluded: GLOBAL_E3 applies because the overlap analysis reports common regions across apathy types from pooled bvFTD+AD correlations rather than decreases specific to bvFTD vs controls. GLOBAL_I3 not met.,[],"[""GLOBAL_E3""]",False,,"Excluded: Although the modality is VBM, GLOBAL_E3 applies because the overlap maps were derived from pooled patient correlations (bvFTD + AD) instead of a bvFTD vs control whole-brain contrast (GLOBAL_I3 missing).",[],"[""GLOBAL_E3""]",False,,Excluded: The analysis used structural VBM (FUNCTIONAL_I1 not met). Additionally GLOBAL_E3 applies because the analysis pooled bvFTD with AD; GLOBAL_I3 (bvFTD vs control) is not met.,[],"[""GLOBAL_E3""]"
30014499,0,30014499_analysis_0,bvFTD<controls,,85,1,MNI,"[[38.0, -68.0, -60.0]]",0,True,,Whole-brain voxelwise VBM analysis comparing bvFTD to controls; meets global whole-brain/sample/comparison criteria and local modality criterion (VBM).,"[""GLOBAL_I1"", ""GLOBAL_I2"", ""GLOBAL_I3"", ""DEMENTIA_ALL_I1""]",[],True,,"Contrast is bvFTD < controls (decreased gray matter in bvFTD) and uses VBM, satisfying both global and local criteria.","[""GLOBAL_I1"", ""GLOBAL_I2"", ""GLOBAL_I3"", ""DEMENTIA_DECREASING_ACTIVITY_I1"", ""DEMENTIA_DECREASING_ACTIVITY_I2""]",[],True,,Uses voxel-based morphometry (VBM) whole-brain analysis comparing bvFTD to controls; meets global and structural local criteria.,"[""GLOBAL_I1"", ""GLOBAL_I2"", ""GLOBAL_I3"", ""STRUCTURAL_I1""]",[],False,,"Modality is VBM (structural); does not use fMRI or FDG-PET, so FUNCTIONAL_I1 is not met.",[],[]
30014499,1,30014499_analysis_1,SD<controls,,85,2,MNI,"[[20.0, -76.0, -40.0], [-14.0, -76.0, -38.0]]",0,False,,"Excluded because GLOBAL_I3 is not met: this analysis compares SD to controls, not the target bvFTD group vs healthy controls.",[],[],False,,Excluded because GLOBAL_I3 is not met: analysis does not compare bvFTD to healthy controls (SD vs controls).,[],[],False,,Excluded because GLOBAL_I3 is not met: analysis compares SD to controls rather than bvFTD to controls.,[],[],False,,Excluded because GLOBAL_I3 is not met: analysis compares SD to controls rather than bvFTD to controls; additionally modality is VBM not fMRI/FDG-PET (FUNCTIONAL_I1 not met).,[],[]
30014499,2,30014499_analysis_2,PNFA<controls,,85,2,MNI,"[[36.0, -66.0, -46.0], [-20.0, -74.0, -38.0]]",0,False,,"Excluded because GLOBAL_I3 is not met: this analysis compares PNFA to controls, not bvFTD to healthy controls.",[],[],False,,Excluded because GLOBAL_I3 is not met: analysis does not compare bvFTD to healthy controls (PNFA vs controls).,[],[],False,,Excluded because GLOBAL_I3 is not met: analysis compares PNFA to controls rather than bvFTD to controls.,[],[],False,,Excluded because GLOBAL_I3 is not met: analysis compares PNFA to controls rather than bvFTD to controls; modality is VBM not fMRI/FDG-PET (FUNCTIONAL_I1 not met).,[],[]
30014499,3,30014499_analysis_3,bvFTD<SD,,85,1,MNI,"[[46.0, -52.0, -60.0]]",0,False,,Excluded because GLOBAL_I3 is not met: analysis is a patient-group comparison (bvFTD vs SD) but does not compare the bvFTD group to healthy controls.,[],[],False,,Excluded because GLOBAL_I3 is not met: this contrast (bvFTD vs SD) does not compare bvFTD to healthy controls as required.,[],[],False,,Excluded because GLOBAL_I3 is not met: the analysis compares bvFTD to SD rather than bvFTD to controls.,[],[],False,,Excluded because GLOBAL_I3 is not met: analysis does not compare bvFTD to healthy controls; modality is structural VBM not fMRI/FDG-PET (FUNCTIONAL_I1 not met).,[],[]
30014499,4,30014499_analysis_4,bvFTD>SD,,85,0,,[],0,False,,Excluded because GLOBAL_I3 is not met: bvFTD>SD contrast does not compare bvFTD to healthy controls.,[],[],False,,Excluded because GLOBAL_I3 is not met: this contrast is between patient groups (bvFTD vs SD) and does not report bvFTD vs controls.,[],[],False,,Excluded because GLOBAL_I3 is not met: analysis compares bvFTD to SD rather than bvFTD to controls.,[],[],False,,Excluded because GLOBAL_I3 is not met: analysis does not compare bvFTD to healthy controls; additionally modality is VBM not fMRI/FDG-PET (FUNCTIONAL_I1 not met).,[],[]
30014499,5,30014499_analysis_5,bvFTD<PNFA,,85,1,MNI,"[[26.0, -46.0, -32.0]]",0,False,,Excluded because GLOBAL_I3 is not met: bvFTD<PNFA contrast does not compare bvFTD to healthy controls.,[],[],False,,Excluded because GLOBAL_I3 is not met: patient-group contrast (bvFTD vs PNFA) does not represent bvFTD vs controls.,[],[],False,,Excluded because GLOBAL_I3 is not met: analysis compares bvFTD to PNFA rather than bvFTD to controls.,[],[],False,,Excluded because GLOBAL_I3 is not met: analysis does not compare bvFTD to healthy controls; modality is VBM not fMRI/FDG-PET (FUNCTIONAL_I1 not met).,[],[]
30014499,6,30014499_analysis_6,bvFTD>PNFA,,85,0,,[],0,False,,Excluded because GLOBAL_I3 is not met: bvFTD>PNFA contrast is a patient-group comparison and does not perform bvFTD vs controls.,[],[],False,,Excluded because GLOBAL_I3 is not met: contrast does not compare bvFTD to healthy controls (patient vs patient).,[],[],False,,Excluded because GLOBAL_I3 is not met: analysis compares patient groups (bvFTD vs PNFA) rather than bvFTD to controls.,[],[],False,,Excluded because GLOBAL_I3 is not met: analysis does not compare bvFTD to healthy controls; modality is VBM not fMRI/FDG-PET (FUNCTIONAL_I1 not met).,[],[]
30014499,7,30014499_analysis_7,SD<PNFA,,85,0,,[],0,False,,Excluded because GLOBAL_I3 is not met: SD vs PNFA contrast does not include a bvFTD vs healthy controls comparison.,[],[],False,,Excluded because GLOBAL_I3 is not met: patient-group contrast (SD vs PNFA) does not compare bvFTD to controls.,[],[],False,,Excluded because GLOBAL_I3 is not met: analysis compares SD to PNFA rather than bvFTD to controls.,[],[],False,,Excluded because GLOBAL_I3 is not met: analysis does not compare bvFTD to healthy controls; modality is VBM not fMRI/FDG-PET (FUNCTIONAL_I1 not met).,[],[]
30014499,8,30014499_analysis_8,SD>PNFA,,85,0,,[],0,False,,Excluded because GLOBAL_I3 is not met: SD>PNFA contrast is between patient groups and does not perform bvFTD vs controls.,[],[],False,,Excluded because GLOBAL_I3 is not met: analysis is a patient-group contrast (SD vs PNFA) rather than bvFTD vs healthy controls.,[],[],False,,Excluded because GLOBAL_I3 is not met: analysis compares SD to PNFA rather than bvFTD to controls.,[],[],False,,Excluded because GLOBAL_I3 is not met: analysis does not compare bvFTD to healthy controls; modality is VBM not fMRI/FDG-PET (FUNCTIONAL_I1 not met).,[],[]
30014499,9,30014499_analysis_9,F test,,86,3,MNI,"[[42.0, -56.0, -60.0], [-14.0, -78.0, -38.0], [-46.0, -66.0, -54.0]]",0,False,,Excluded because GLOBAL_I3 is not met: the F-test assesses group differences overall and does not constitute a bvFTD vs healthy controls comparison as required.,[],[],False,,Excluded because GLOBAL_I3 is not met: the omnibus F-test is not a direct bvFTD<controls contrast reporting decreases for bvFTD.,[],[],False,,Excluded because GLOBAL_I3 is not met: the F-test does not provide a bvFTD vs control VBM contrast as required.,[],[],False,,Excluded because GLOBAL_I3 is not met: the F-test is not a bvFTD vs control fMRI/FDG-PET analysis; modality is VBM in the study (FUNCTIONAL_I1 not met).,[],[]
30014499,10,30014499_analysis_10,All participants,,87,1,MNI,"[[16.0, -72.0, -30.0]]",0,False,,Excluded because GLOBAL_E3 applies: this analysis pools bvFTD with other patient groups (all patients combined) rather than comparing bvFTD alone to healthy controls; GLOBAL_I3 is therefore not met.,[],"[""GLOBAL_E3""]",False,,Excluded because GLOBAL_E3 applies: patients are pooled (all participants combined) rather than providing a bvFTD vs control contrast reporting decreases for bvFTD; GLOBAL_I3 is not met.,[],"[""GLOBAL_E3""]",False,,Excluded because GLOBAL_E3 applies: analysis pools bvFTD with other patient groups (all patients combined) rather than comparing bvFTD alone to healthy controls; thus GLOBAL_I3 is not satisfied.,[],"[""GLOBAL_E3""]",False,,Excluded because GLOBAL_E3 applies: pooled patient analysis (all participants) rather than bvFTD vs controls; additionally modality is VBM not fMRI/FDG-PET (FUNCTIONAL_I1 not met).,[],"[""GLOBAL_E3""]"
30014499,11,30014499_analysis_11,bvFTD & controls,,87,2,MNI,"[[48.0, -52.0, -34.0], [12.0, -72.0, -28.0]]",0,True,,Analysis includes bvFTD and controls in a voxelwise VBM correlational analysis; meets global whole-brain and sample criteria and uses VBM modality.,"[""GLOBAL_I1"", ""GLOBAL_I2"", ""GLOBAL_I3"", ""DEMENTIA_ALL_I1""]",[],False,,This analysis reports voxelwise correlations (cerebellar–cognition associations) rather than a bvFTD<controls (decrease) contrast; missing DEMENTIA_DECREASING_ACTIVITY_I1.,[],[],True,,Uses voxel-based morphometry (VBM) in a whole-brain analysis including bvFTD and controls; meets global and structural local criteria.,"[""GLOBAL_I1"", ""GLOBAL_I2"", ""GLOBAL_I3"", ""STRUCTURAL_I1""]",[],False,,"Modality is VBM (structural); does not use fMRI or FDG-PET, so FUNCTIONAL_I1 is not met.",[],[]
30014499,12,30014499_analysis_12,SD & controls,,87,1,MNI,"[[50.0, -58.0, -34.0]]",0,False,,Excluded because GLOBAL_I3 is not met: this analysis combines SD with controls rather than comparing bvFTD to healthy controls.,[],[],False,,Excluded because GLOBAL_I3 is not met: analysis (SD & controls) does not represent a bvFTD vs control decrease contrast.,[],[],False,,Excluded because GLOBAL_I3 is not met: analysis involves SD and controls rather than bvFTD and controls as required.,[],[],False,,Excluded because GLOBAL_I3 is not met: analysis does not compare bvFTD to healthy controls; modality is VBM not fMRI/FDG-PET (FUNCTIONAL_I1 not met).,[],[]
30014499,13,30014499_analysis_13,PNFA & controls,,87,1,MNI,"[[46.0, -48.0, -38.0]]",0,False,,Excluded because GLOBAL_I3 is not met: this analysis combines PNFA with controls rather than comparing bvFTD to healthy controls.,[],[],False,,Excluded because GLOBAL_I3 is not met: analysis (PNFA & controls) does not provide a bvFTD<controls decrease contrast.,[],[],False,,Excluded because GLOBAL_I3 is not met: analysis includes PNFA and controls rather than bvFTD vs controls.,[],[],False,,Excluded because GLOBAL_I3 is not met: analysis does not compare bvFTD to healthy controls; modality is VBM not fMRI/FDG-PET (FUNCTIONAL_I1 not met).,[],[]
30488224,0,30488224_analysis_0,Positive Films (Zygomaticus - Corrugator),,96,1,MNI,"[[36.0, -10.0, 4.0]]",0,False,,The analysis is a whole-brain VBM voxel-wise correlation including bvFTD patients (GLOBAL_I1 and GLOBAL_I2 met) but it does NOT perform a direct comparison of the bvFTD group versus healthy controls (GLOBAL_I3 is not met). Therefore it fails the global inclusion criteria.,"[""GLOBAL_I1"", ""GLOBAL_I2"", ""DEMENTIA_ALL_I1""]",[],False,,"Although the modality is VBM (DEMENTIA_DECREASING_ACTIVITY_I2 met), this analysis does not report decreases for the bvFTD group (DEMENTIA_DECREASING_ACTIVITY_I1 not met) and also does not include a bvFTD vs control comparison (GLOBAL_I3 missing).","[""GLOBAL_I1"", ""GLOBAL_I2"", ""DEMENTIA_DECREASING_ACTIVITY_I2""]",[],False,,"Modality is VBM so STRUCTURAL_I1 is met and GLOBAL_I1/GLOBAL_I2 are met, but the analysis does not include a direct bvFTD versus control comparison (GLOBAL_I3 missing), so it fails the global criteria.","[""GLOBAL_I1"", ""GLOBAL_I2"", ""STRUCTURAL_I1""]",[],False,,"This analysis uses VBM (structural), not a functional modality (FUNCTIONAL_I1 not met). In addition, it does not perform a bvFTD vs control comparison (GLOBAL_I3 missing).","[""GLOBAL_I1"", ""GLOBAL_I2""]",[]
30488224,1,30488224_analysis_1,Neutral Films (Zygomaticus - Corrugator),,96,3,MNI,"[[-22.0, -32.0, -32.0], [-70.0, -12.0, 14.0], [-54.0, 2.0, -24.0]]",0,False,,The analysis is a whole-brain VBM voxel-wise correlation including bvFTD patients (GLOBAL_I1 and GLOBAL_I2 met) but it does NOT perform a direct comparison of the bvFTD group versus healthy controls (GLOBAL_I3 is not met). Therefore it fails the global inclusion criteria.,"[""GLOBAL_I1"", ""GLOBAL_I2"", ""DEMENTIA_ALL_I1""]",[],False,,"Although the modality is VBM (DEMENTIA_DECREASING_ACTIVITY_I2 met), this analysis does not report decreases for the bvFTD group (DEMENTIA_DECREASING_ACTIVITY_I1 not met) and also does not include a bvFTD vs control comparison (GLOBAL_I3 missing).","[""GLOBAL_I1"", ""GLOBAL_I2"", ""DEMENTIA_DECREASING_ACTIVITY_I2""]",[],False,,"Modality is VBM so STRUCTURAL_I1 is met and GLOBAL_I1/GLOBAL_I2 are met, but the analysis does not include a direct bvFTD versus control comparison (GLOBAL_I3 missing), so it fails the global criteria.","[""GLOBAL_I1"", ""GLOBAL_I2"", ""STRUCTURAL_I1""]",[],False,,"This analysis uses VBM (structural), not a functional modality (FUNCTIONAL_I1 not met). In addition, it does not perform a bvFTD vs control comparison (GLOBAL_I3 missing).","[""GLOBAL_I1"", ""GLOBAL_I2""]",[]
