pmid,projects,tier,year,route,p_tables,already_tried,next_action
15340932,executive_function,excluded,2004,pmc,0.524,nothing,manual: pmc via browser
15354391,executive_function,excluded,2004,no-link,0.524,nothing,manual: resolve doi first
15358979,executive_function,excluded,2004,other,0.524,nothing,manual: publisher html
15359002,executive_function,excluded,2004,other,0.524,nothing,manual: publisher html
15377696,executive_function,excluded,2004,pmc,0.524,nothing,manual: pmc via browser
15377698,executive_function,excluded,2004,pmc,0.524,nothing,manual: pmc via browser
15382253,executive_function;problem_solving,excluded,2004,other,0.524,nothing,manual: publisher html
15387862,executive_function,excluded,2004,other,0.524,nothing,manual: publisher html
15388899,executive_function,excluded,2004,other,0.524,nothing,manual: publisher html
15456443,executive_function,excluded,2004,other,0.524,nothing,manual: publisher html
15456932,vbm_of_substance_use,excluded,2004,other,0.524,nothing,manual: publisher html
15464121,cue_reactivity,excluded,2004,elsevier,0.524,elsevier-skipped,manual: publisher html
15465977,executive_function,excluded,2004,other,0.524,nothing,manual: publisher html
15466824,executive_function,excluded,2004,unknown,0.524,elsevier-skipped,manual: resolve doi first
15468996,executive_function,excluded,2004,unknown,0.524,elsevier-skipped,manual: resolve doi first
15471372,executive_function,excluded,2004,unknown,0.524,elsevier-skipped,manual: resolve doi first
15477398,executive_function,excluded,2004,unknown,0.524,elsevier-skipped,manual: resolve doi first
15479679,executive_function,excluded,2004,unknown,0.524,elsevier-skipped,manual: resolve doi first
15487740,executive_function,excluded,2004,unknown,0.524,elsevier-skipped,manual: resolve doi first
15489381,executive_function,excluded,2004,unknown,0.524,elsevier-skipped,manual: resolve doi first
15489396,dementia,excluded,2004,unknown,0.524,elsevier-skipped,manual: resolve doi first
15502603,executive_function,excluded,2004,unknown,0.524,elsevier-skipped,manual: resolve doi first
15505973,dementia,excluded,2004,unknown,0.524,elsevier-success;text-only,manual: resolve doi first
15514410,executive_function,excluded,2004,unknown,0.524,elsevier-skipped,manual: resolve doi first
15520071,executive_function,excluded,2004,unknown,0.524,elsevier-skipped,manual: resolve doi first
15525284,dementia,excluded,2004,unknown,0.524,elsevier-skipped,manual: resolve doi first
15535057,executive_function,excluded,2004,unknown,0.524,elsevier-skipped,manual: resolve doi first
15535168,executive_function,excluded,2004,unknown,0.524,elsevier-skipped,manual: resolve doi first
15537185,executive_function,excluded,2004,unknown,0.524,elsevier-skipped,manual: resolve doi first
15537193,executive_function,excluded,2004,unknown,0.524,elsevier-skipped,manual: resolve doi first
15540907,executive_function,excluded,2004,unknown,0.524,elsevier-skipped,manual: resolve doi first
15541070,executive_function,excluded,2004,unknown,0.524,elsevier-skipped,manual: resolve doi first
15543026,cue_reactivity,excluded,2004,unknown,0.524,elsevier-skipped,manual: resolve doi first
15546813,executive_function,excluded,2004,unknown,0.524,elsevier-skipped,manual: resolve doi first
15551110,dementia,excluded,2004,unknown,0.524,elsevier-skipped,manual: resolve doi first
15560704,executive_function,excluded,2004,unknown,0.524,elsevier-skipped,manual: resolve doi first
15560714,executive_function,excluded,2004,unknown,0.524,elsevier-skipped,manual: resolve doi first
15562429,dementia,excluded,2004,unknown,0.524,elsevier-skipped,manual: resolve doi first
15587662,executive_function,excluded,2004,unknown,0.524,elsevier-skipped,manual: resolve doi first
15601519,executive_function,excluded,2004,unknown,0.524,elsevier-skipped,manual: resolve doi first
15605946,executive_function,excluded,2004,unknown,0.524,elsevier-skipped,manual: resolve doi first
15615089,decision_making,excluded,2004,unknown,0.524,elsevier-skipped,manual: resolve doi first
15616172,executive_function,excluded,2004,unknown,0.524,elsevier-skipped,manual: resolve doi first
15622592,executive_function,excluded,2004,unknown,0.524,elsevier-skipped,manual: resolve doi first
15638298,executive_function,excluded,2004,unknown,0.524,elsevier-skipped,manual: resolve doi first
15667413,executive_function,excluded,2004,unknown,0.524,elsevier-skipped,manual: resolve doi first
15669671,executive_function,excluded,2004,unknown,0.524,elsevier-skipped,manual: resolve doi first
15672931,executive_function,excluded,2004,unknown,0.524,elsevier-skipped,manual: resolve doi first
15683953,dementia,excluded,2003,unknown,0.524,elsevier-skipped,manual: resolve doi first
15690621,executive_function,excluded,2004,unknown,0.524,elsevier-skipped,manual: resolve doi first
15707021,executive_function,excluded,2004,unknown,0.524,elsevier-skipped,manual: resolve doi first
15715038,cue_reactivity,excluded,2004,unknown,0.524,elsevier-skipped,manual: resolve doi first
15729883,dementia,excluded,2004,unknown,0.524,elsevier-skipped,manual: resolve doi first
15743028,executive_function,excluded,2004,unknown,0.524,elsevier-skipped,manual: resolve doi first
15762360,executive_function,excluded,2004,unknown,0.524,elsevier-skipped,manual: resolve doi first
15771403,executive_function,excluded,2002,unknown,0.524,elsevier-skipped,manual: resolve doi first
15788269,executive_function,excluded,2004,unknown,0.524,elsevier-skipped,manual: resolve doi first
15788281,executive_function,excluded,2004,unknown,0.524,elsevier-skipped,manual: resolve doi first
15822553,dementia,excluded,2004,unknown,0.524,elsevier-skipped,manual: resolve doi first
15849896,cue_reactivity;executive_function,excluded,2004,no-link,0.524,nothing,manual: resolve doi first
16041289,dementia,excluded,2004,other,0.524,elsevier-skipped,manual: publisher html
16210224,dementia,excluded,2003,other,0.524,elsevier-skipped,manual: publisher html
17986552,executive_function,excluded,2003,no-link,0.524,nothing,manual: resolve doi first
10022678,cue_reactivity,excluded,1999,no-link,0.37,nothing,manual: resolve doi first
10024961,executive_function,excluded,1999,other,0.37,nothing,manual: publisher html
10027489,executive_function,excluded,1998,other,0.37,nothing,manual: publisher html
10050895,dementia,excluded,1999,other,0.37,elsevier-skipped,manual: publisher html
10050993,executive_function,excluded,1998,no-link,0.37,nothing,manual: resolve doi first
10080561,executive_function,excluded,1999,other,0.37,nothing,manual: publisher html
10101553,executive_function,excluded,1998,no-link,0.37,nothing,manual: resolve doi first
10160462,executive_function,excluded,1996,no-link,0.37,nothing,manual: resolve doi first
10201421,executive_function,excluded,1999,pmc,0.37,nothing,manual: pmc via browser
10206162,dementia,excluded,1999,other,0.37,elsevier-skipped,manual: publisher html
10207485,executive_function,excluded,1999,other,0.37,nothing,manual: publisher html
10207651,executive_function,excluded,1998,other,0.37,nothing,manual: publisher html
10210906,executive_function,excluded,1999,other,0.37,nothing,manual: publisher html
10212312,executive_function,excluded,1999,pmc,0.37,nothing,manual: pmc via browser
10223261,dementia,excluded,1999,no-link,0.37,elsevier-skipped,manual: resolve doi first
10226314,dementia,excluded,1999,no-link,0.37,elsevier-skipped,manual: resolve doi first
10230524,executive_function,excluded,1999,other,0.37,nothing,manual: publisher html
10325452,dementia,excluded,1999,other,0.37,elsevier-skipped,manual: publisher html
10337980,executive_function,excluded,1999,no-link,0.37,nothing,manual: resolve doi first
10342176,executive_function,excluded,1999,pmc,0.37,nothing,manual: pmc via browser
10357184,executive_function,excluded,1999,no-link,0.37,nothing,manual: resolve doi first
10360128,executive_function,excluded,1999,other,0.37,nothing,manual: publisher html
10364643,dementia,excluded,1999,other,0.37,elsevier-skipped,manual: publisher html
10366198,executive_function,excluded,1999,other,0.37,nothing,manual: publisher html
10374757,dementia,excluded,1999,other,0.37,elsevier-skipped,manual: publisher html
10380153,dementia,excluded,1999,no-link,0.37,elsevier-skipped,manual: resolve doi first
10380825,executive_function,excluded,1999,no-link,0.37,nothing,manual: resolve doi first
10381605,executive_function,excluded,1999,pmc,0.37,nothing,manual: pmc via browser
10386530,executive_function,excluded,1999,other,0.37,nothing,manual: publisher html
10389671,executive_function,excluded,1999,no-link,0.37,nothing,manual: resolve doi first
10398947,executive_function,excluded,1999,other,0.37,nothing,manual: publisher html
10398962,executive_function,excluded,1999,other,0.37,nothing,manual: publisher html
10412530,dementia,excluded,1999,no-link,0.37,elsevier-skipped,manual: resolve doi first
10420997,executive_function,excluded,1999,no-link,0.37,nothing,manual: resolve doi first
10436110,executive_function,excluded,1999,other,0.37,nothing,manual: publisher html
10436338,dementia,excluded,1999,other,0.37,elsevier-skipped,manual: publisher html
10436345,dementia,excluded,1999,other,0.37,elsevier-skipped,manual: publisher html
10449119,executive_function,excluded,1999,other,0.37,nothing,manual: publisher html
10456764,executive_function,excluded,1999,other,0.37,nothing,manual: publisher html
10457954,dementia,excluded,1999,no-link,0.37,elsevier-skipped,manual: resolve doi first
10473358,executive_function,excluded,1999,elsevier,0.37,elsevier-skipped,manual: publisher html
10484104,executive_function,excluded,1999,elsevier,0.37,elsevier-skipped,manual: publisher html
10501054,executive_function,excluded,1999,other,0.37,nothing,manual: publisher html
10506724,executive_function,excluded,1999,no-link,0.37,nothing,manual: resolve doi first
10511333,executive_function,excluded,1999,other,0.37,nothing,manual: publisher html
10520947,dementia,excluded,1999,other,0.37,elsevier-skipped,manual: publisher html
10528937,executive_function,excluded,1999,other,0.37,nothing,manual: publisher html
10536924,dementia,excluded,1999,other,0.37,elsevier-skipped,manual: publisher html
10541600,executive_function,excluded,1999,no-link,0.37,nothing,manual: resolve doi first
10553987,dementia,excluded,1999,other,0.37,elsevier-skipped,manual: publisher html
10566379,executive_function,excluded,1999,pmc,0.37,nothing,manual: pmc via browser
10586335,executive_function,excluded,1999,elsevier,0.37,elsevier-skipped,manual: publisher html
10588471,executive_function,excluded,1999,no-link,0.37,nothing,manual: resolve doi first
10593699,dementia,excluded,1999,other,0.37,elsevier-skipped,manual: publisher html
10599766,executive_function,excluded,1999,other,0.37,nothing,manual: publisher html
10604746,dementia,excluded,1999,other,0.37,elsevier-skipped,manual: publisher html
10649682,executive_function,excluded,1998,no-link,0.37,nothing,manual: resolve doi first
10728188,dementia,excluded,1997,elsevier,0.37,elsevier-success;text-only,manual: publisher html
10789271,executive_function,excluded,1999,other,0.37,nothing,manual: publisher html
10901930,executive_function,excluded,1999,other,0.37,nothing,manual: publisher html
10933454,executive_function,excluded,1998,no-link,0.37,nothing,manual: resolve doi first
11072429,executive_function,excluded,1999,other,0.37,nothing,manual: publisher html
7502722,executive_function,excluded,1995,no-link,0.37,nothing,manual: resolve doi first
7502728,executive_function,excluded,1995,no-link,0.37,nothing,manual: resolve doi first
7537597,executive_function,excluded,1995,other,0.37,nothing,manual: publisher html
7552831,executive_function,excluded,1995,no-link,0.37,nothing,manual: resolve doi first
7558809,executive_function,excluded,1995,no-link,0.37,nothing,manual: resolve doi first
7561924,executive_function,excluded,1995,pmc,0.37,nothing,manual: pmc via browser
7583723,executive_function,excluded,1995,no-link,0.37,nothing,manual: resolve doi first
7591904,executive_function,excluded,1995,elsevier,0.37,elsevier-failed,manual: publisher html
7594158,dementia,excluded,1995,other,0.37,elsevier-skipped,manual: publisher html
7624108,executive_function,excluded,1995,no-link,0.37,nothing,manual: resolve doi first
7624828,executive_function,excluded,1995,no-link,0.37,nothing,manual: resolve doi first
7625369,executive_function,excluded,1995,no-link,0.37,nothing,manual: resolve doi first
7629253,executive_function,excluded,1995,other,0.37,nothing,manual: publisher html
7634710,executive_function,excluded,1995,no-link,0.37,nothing,manual: resolve doi first
7641752,executive_function,excluded,1995,no-link,0.37,nothing,manual: resolve doi first
7642420,executive_function,excluded,1995,elsevier,0.37,elsevier-failed,manual: publisher html
7656519,executive_function,excluded,1995,no-link,0.37,nothing,manual: resolve doi first
7662343,executive_function,excluded,1995,no-link,0.37,nothing,manual: resolve doi first
7668134,executive_function,excluded,1995,no-link,0.37,nothing,manual: resolve doi first
7704675,executive_function,excluded,1995,no-link,0.37,nothing,manual: resolve doi first
7709421,executive_function,excluded,1995,other,0.37,nothing,manual: publisher html
7711879,executive_function,excluded,1995,other,0.37,nothing,manual: publisher html
7717616,executive_function,excluded,1995,other,0.37,nothing,manual: publisher html
7730730,executive_function,excluded,1995,no-link,0.37,nothing,manual: resolve doi first
7734554,executive_function,excluded,1995,no-link,0.37,nothing,manual: resolve doi first
7749433,executive_function,excluded,1995,no-link,0.37,nothing,manual: resolve doi first
7776650,executive_function,excluded,1995,no-link,0.37,nothing,manual: resolve doi first
7786906,executive_function,excluded,1995,no-link,0.37,nothing,manual: resolve doi first
7787722,dementia,excluded,1995,no-link,0.37,elsevier-skipped,manual: resolve doi first
7873115,executive_function,excluded,1995,no-link,0.37,nothing,manual: resolve doi first
8540274,executive_function,excluded,1995,no-link,0.37,nothing,manual: resolve doi first
8550751,executive_function,excluded,1996,other,0.37,nothing,manual: publisher html
8574634,executive_function,excluded,1995,no-link,0.37,nothing,manual: resolve doi first
8579180,executive_function,excluded,1995,no-link,0.37,nothing,manual: resolve doi first
8584469,executive_function,excluded,1995,other,0.37,nothing,manual: publisher html
8586103,executive_function,excluded,1996,no-link,0.37,nothing,manual: resolve doi first
8593911,executive_function,excluded,1995,other,0.37,nothing,manual: publisher html
8595478,executive_function,excluded,1995,other,0.37,nothing,manual: publisher html
8608501,executive_function,excluded,1996,no-link,0.37,nothing,manual: resolve doi first
8624092,dementia,excluded,1996,other,0.37,elsevier-skipped,manual: publisher html
8641154,executive_function,excluded,1996,no-link,0.37,nothing,manual: resolve doi first
8643754,executive_function,excluded,1996,no-link,0.37,nothing,manual: resolve doi first
8657528,executive_function,excluded,1996,no-link,0.37,nothing,manual: resolve doi first
8664023,executive_function,excluded,1996,other,0.37,elsevier-skipped,manual: publisher html
8689178,executive_function,excluded,1996,no-link,0.37,nothing,manual: resolve doi first
8689819,executive_function,excluded,1996,no-link,0.37,nothing,manual: resolve doi first
8713508,dementia,excluded,1995,other,0.37,elsevier-skipped,manual: publisher html
8719784,executive_function,excluded,1995,pmc,0.37,nothing,manual: pmc via browser
8722991,executive_function,excluded,1996,no-link,0.37,nothing,manual: resolve doi first
8726444,decision_making;executive_function,excluded,1996,no-link,0.37,nothing,manual: resolve doi first
8748820,executive_function,excluded,1995,no-link,0.37,nothing,manual: resolve doi first
8748823,executive_function,excluded,1995,no-link,0.37,nothing,manual: resolve doi first
8748865,decision_making,excluded,1995,no-link,0.37,nothing,manual: resolve doi first
8751292,executive_function,excluded,1995,other,0.37,nothing,manual: publisher html
8752524,dementia,excluded,1996,no-link,0.37,elsevier-skipped,manual: resolve doi first
8753686,executive_function,excluded,1996,no-link,0.37,nothing,manual: resolve doi first
8757022,dementia,excluded,1996,other,0.37,elsevier-skipped,manual: publisher html
8767834,executive_function,excluded,1996,no-link,0.37,nothing,manual: resolve doi first
8775111,executive_function,excluded,1996,other,0.37,nothing,manual: publisher html
8780549,executive_function,excluded,1996,no-link,0.37,nothing,manual: resolve doi first
8797948,executive_function,excluded,1996,no-link,0.37,nothing,manual: resolve doi first
8800448,executive_function,excluded,1996,no-link,0.37,nothing,manual: resolve doi first
8808235,executive_function,excluded,1995,other,0.37,nothing,manual: publisher html
8811996,dementia,excluded,1996,elsevier,0.37,elsevier-success;text-only,manual: publisher html
8819805,executive_function,excluded,1996,no-link,0.37,nothing,manual: resolve doi first
8831435,executive_function,excluded,1996,other,0.37,nothing,manual: publisher html
8841716,executive_function,excluded,1996,no-link,0.37,nothing,manual: resolve doi first
8841961,dementia,excluded,1996,no-link,0.37,elsevier-skipped,manual: resolve doi first
8851589,executive_function,excluded,1996,pmc,0.37,nothing,manual: pmc via browser
8866497,dementia,excluded,1996,other,0.37,elsevier-skipped,manual: publisher html
8866498,cue_reactivity,excluded,1996,other,0.37,nothing,manual: publisher html
8883726,executive_function,excluded,1996,no-link,0.37,nothing,manual: resolve doi first
8886783,executive_function,excluded,1996,other,0.37,nothing,manual: publisher html
8892197,executive_function,excluded,1996,no-link,0.37,nothing,manual: resolve doi first
8892449,executive_function,excluded,1996,elsevier,0.37,elsevier-failed,manual: publisher html
8929177,executive_function,excluded,1996,other,0.37,nothing,manual: publisher html
8937850,executive_function,excluded,1996,no-link,0.37,nothing,manual: resolve doi first
8943061,executive_function,excluded,1996,pmc,0.37,nothing,manual: pmc via browser
8961762,decision_making,excluded,1996,no-link,0.37,nothing,manual: resolve doi first
8977870,executive_function,excluded,1996,no-link,0.37,nothing,manual: resolve doi first
8986148,executive_function,excluded,1997,no-link,0.37,nothing,manual: resolve doi first
8987760,executive_function,excluded,1997,pmc,0.37,nothing,manual: pmc via browser
9000396,executive_function,excluded,1997,no-link,0.37,nothing,manual: resolve doi first
9009991,executive_function,excluded,1996,other,0.37,nothing,manual: publisher html
9010401,executive_function,excluded,1997,pmc,0.37,nothing,manual: pmc via browser
9022581,executive_function,excluded,1997,no-link,0.37,nothing,manual: resolve doi first
9029063,dementia,excluded,1997,other,0.37,elsevier-skipped,manual: publisher html
9032860,executive_function,excluded,1996,other,0.37,nothing,manual: publisher html
9046073,executive_function,excluded,1996,no-link,0.37,nothing,manual: resolve doi first
9061527,executive_function,excluded,1997,no-link,0.37,nothing,manual: resolve doi first
9065319,executive_function,excluded,1997,other,0.37,nothing,manual: publisher html
9065644,executive_function,excluded,1997,no-link,0.37,nothing,manual: resolve doi first
9079436,executive_function,excluded,1995,no-link,0.37,nothing,manual: resolve doi first
9079444,executive_function,excluded,1995,no-link,0.37,nothing,manual: resolve doi first
9079445,executive_function,excluded,1995,no-link,0.37,nothing,manual: resolve doi first
9088016,executive_function,excluded,1997,other,0.37,nothing,manual: publisher html
9090765,executive_function,excluded,1997,no-link,0.37,nothing,manual: resolve doi first
9109887,dementia,excluded,1997,other,0.37,elsevier-skipped,manual: publisher html
9111678,dementia,excluded,1997,pmc,0.37,elsevier-skipped,manual: pmc via browser
9117156,executive_function,excluded,1997,no-link,0.37,nothing,manual: resolve doi first
9125732,dementia,excluded,1997,no-link,0.37,elsevier-skipped,manual: resolve doi first
9127810,executive_function,excluded,1996,no-link,0.37,nothing,manual: resolve doi first
9128958,executive_function,excluded,1997,elsevier,0.37,elsevier-failed,manual: publisher html
9151232,executive_function,excluded,1997,no-link,0.37,nothing,manual: resolve doi first
9151233,executive_function,excluded,1997,no-link,0.37,nothing,manual: resolve doi first
9153520,vbm_of_substance_use,excluded,1997,other,0.37,nothing,manual: publisher html
9154081,executive_function,excluded,1996,no-link,0.37,nothing,manual: resolve doi first
9160341,executive_function,excluded,1997,other,0.37,nothing,manual: publisher html
9161704,executive_function,excluded,1997,no-link,0.37,nothing,manual: resolve doi first
9169538,executive_function,excluded,1997,pmc,0.37,nothing,manual: pmc via browser
9169712,dementia,excluded,1997,other,0.37,elsevier-skipped,manual: publisher html
9172907,dementia,excluded,1997,no-link,0.37,elsevier-skipped,manual: resolve doi first
9177231,dementia,excluded,1997,pmc,0.37,elsevier-skipped,manual: pmc via browser
9177767,executive_function,excluded,1997,other,0.37,nothing,manual: publisher html
9186208,executive_function,excluded,1997,no-link,0.37,nothing,manual: resolve doi first
9193168,executive_function,excluded,1997,elsevier,0.37,elsevier-failed,manual: publisher html
9202564,executive_function,excluded,1997,no-link,0.37,nothing,manual: resolve doi first
9217036,executive_function,excluded,1997,no-link,0.37,nothing,manual: resolve doi first
9217686,dementia,excluded,1997,other,0.37,elsevier-skipped,manual: publisher html
9226669,executive_function,excluded,1997,no-link,0.37,nothing,manual: resolve doi first
9230639,executive_function,excluded,1997,no-link,0.37,nothing,manual: resolve doi first
9232276,executive_function,excluded,1997,no-link,0.37,nothing,manual: resolve doi first
9237433,executive_function,excluded,1997,other,0.37,nothing,manual: publisher html
9240976,executive_function,excluded,1997,other,0.37,nothing,manual: publisher html
9261341,executive_function,excluded,1997,other,0.37,nothing,manual: publisher html
9268812,executive_function,excluded,1997,no-link,0.37,nothing,manual: resolve doi first
9269644,executive_function,excluded,1997,other,0.37,nothing,manual: publisher html
9273862,executive_function,excluded,1997,no-link,0.37,nothing,manual: resolve doi first
9278624,executive_function,excluded,1997,other,0.37,nothing,manual: publisher html
9290714,executive_function,excluded,1997,elsevier,0.37,elsevier-failed,manual: publisher html
9303055,executive_function,excluded,1997,no-link,0.37,nothing,manual: resolve doi first
9313640,executive_function,excluded,1997,other,0.37,nothing,manual: publisher html
9327499,executive_function,excluded,1997,no-link,0.37,nothing,manual: resolve doi first
9330181,executive_function,excluded,1997,no-link,0.37,nothing,manual: resolve doi first
9339671,dementia,excluded,1997,other,0.37,elsevier-skipped,manual: publisher html
9372504,executive_function,excluded,1997,other,0.37,nothing,manual: publisher html
9372556,executive_function,excluded,1997,no-link,0.37,nothing,manual: resolve doi first
9373798,executive_function,excluded,1997,other,0.37,nothing,manual: publisher html
9391601,executive_function,excluded,1997,no-link,0.37,nothing,manual: resolve doi first
9396944,executive_function,excluded,1997,other,0.37,nothing,manual: publisher html
9400363,dementia,excluded,1997,other,0.37,elsevier-skipped,manual: publisher html
9401656,executive_function,excluded,1997,no-link,0.37,nothing,manual: resolve doi first
9406703,executive_function,excluded,1997,no-link,0.37,nothing,manual: resolve doi first
9408100,dementia,excluded,1997,pmc,0.37,elsevier-skipped,manual: pmc via browser
9444492,executive_function,excluded,1997,no-link,0.37,nothing,manual: resolve doi first
9445180,executive_function,excluded,1998,no-link,0.37,nothing,manual: resolve doi first
9448373,executive_function,excluded,1997,no-link,0.37,nothing,manual: resolve doi first
9464207,executive_function,excluded,1998,other,0.37,nothing,manual: publisher html
9467164,executive_function,excluded,1998,no-link,0.37,nothing,manual: resolve doi first
9485069,dementia,excluded,1998,other,0.37,elsevier-skipped,manual: publisher html
9499065,executive_function,excluded,1998,pmc,0.37,nothing,manual: pmc via browser
9510128,executive_function,excluded,1998,other,0.37,nothing,manual: publisher html
9510382,executive_function,excluded,1998,other,0.37,nothing,manual: publisher html
9510387,executive_function,excluded,1998,other,0.37,nothing,manual: publisher html
9524799,dementia,excluded,1998,other,0.37,elsevier-skipped,manual: publisher html
9531128,executive_function,excluded,1998,no-link,0.37,nothing,manual: resolve doi first
9532428,executive_function,excluded,1998,no-link,0.37,nothing,manual: resolve doi first
9542891,vbm_of_substance_use,excluded,1998,other,0.37,nothing,manual: publisher html
9542894,executive_function,excluded,1998,other,0.37,nothing,manual: publisher html
9545179,dementia,excluded,1998,elsevier,0.37,elsevier-success;text-only,manual: publisher html
9547755,executive_function,excluded,1998,no-link,0.37,nothing,manual: resolve doi first
9549600,executive_function,excluded,1998,no-link,0.37,nothing,manual: resolve doi first
9556245,executive_function,excluded,1998,no-link,0.37,nothing,manual: resolve doi first
9566510,executive_function,excluded,1998,no-link,0.37,nothing,manual: resolve doi first
9575420,executive_function,excluded,1998,no-link,0.37,nothing,manual: resolve doi first
9576298,executive_function,excluded,1998,no-link,0.37,nothing,manual: resolve doi first
9577668,dementia,excluded,1997,no-link,0.37,elsevier-skipped,manual: resolve doi first
9579669,executive_function,excluded,1998,other,0.37,nothing,manual: publisher html
9584871,executive_function,excluded,1998,no-link,0.37,nothing,manual: resolve doi first
9613489,executive_function,excluded,1998,pmc,0.37,nothing,manual: pmc via browser
9616140,executive_function,excluded,1998,no-link,0.37,nothing,manual: resolve doi first
9626713,executive_function,excluded,1998,no-link,0.37,nothing,manual: resolve doi first
9637118,executive_function,excluded,1998,no-link,0.37,nothing,manual: resolve doi first
9650427,executive_function,excluded,1998,no-link,0.37,nothing,manual: resolve doi first
9655307,executive_function,excluded,1998,no-link,0.37,nothing,manual: resolve doi first
9656252,dementia,excluded,1998,no-link,0.37,elsevier-skipped,manual: resolve doi first
9667565,dementia,excluded,1998,pmc,0.37,elsevier-skipped,manual: pmc via browser
9667597,dementia,excluded,1998,other,0.37,elsevier-skipped,manual: publisher html
9674793,executive_function,excluded,1998,other,0.37,nothing,manual: publisher html
9679781,executive_function,excluded,1998,other,0.37,nothing,manual: publisher html
9679785,executive_function,excluded,1998,other,0.37,nothing,manual: publisher html
9680572,dementia,excluded,1998,other,0.37,elsevier-skipped,manual: publisher html
9687405,executive_function,excluded,1998,pmc,0.37,nothing,manual: pmc via browser
9693235,dementia,excluded,1998,other,0.37,elsevier-skipped,manual: publisher html
9703164,executive_function,excluded,1998,pmc,0.37,nothing,manual: pmc via browser
9703166,executive_function,excluded,1998,pmc,0.37,nothing,manual: pmc via browser
9711123,dementia,excluded,1998,no-link,0.37,elsevier-skipped,manual: resolve doi first
9711365,dementia,excluded,1998,other,0.37,elsevier-skipped,manual: publisher html
9712014,executive_function,excluded,1998,other,0.37,nothing,manual: publisher html
9714383,executive_function,excluded,1998,no-link,0.37,nothing,manual: resolve doi first
9716189,executive_function,excluded,1998,no-link,0.37,nothing,manual: resolve doi first
9733289,executive_function,excluded,1998,other,0.37,nothing,manual: publisher html
9741789,executive_function,excluded,1998,no-link,0.37,nothing,manual: resolve doi first
9762962,executive_function,excluded,1998,other,0.37,nothing,manual: publisher html
9771784,executive_function,excluded,1998,pmc,0.37,nothing,manual: pmc via browser
9778192,executive_function,excluded,1998,other,0.37,nothing,manual: publisher html
9780898,executive_function,excluded,1998,other,0.37,nothing,manual: publisher html
9783789,executive_function,excluded,1998,no-link,0.37,nothing,manual: resolve doi first
9792936,executive_function,excluded,1998,other,0.37,nothing,manual: publisher html
9794011,executive_function,excluded,1998,no-link,0.37,nothing,manual: resolve doi first
9800424,executive_function,excluded,1998,other,0.37,nothing,manual: publisher html
9802185,executive_function,excluded,1998,no-link,0.37,nothing,manual: resolve doi first
9816211,executive_function,excluded,1996,no-link,0.37,nothing,manual: resolve doi first
9848589,executive_function,excluded,1998,no-link,0.37,nothing,manual: resolve doi first
9856190,dementia,excluded,1998,no-link,0.37,elsevier-skipped,manual: resolve doi first
9867585,executive_function,excluded,1998,other,0.37,nothing,manual: publisher html
9884490,executive_function,excluded,1998,no-link,0.37,nothing,manual: resolve doi first
9885802,executive_function,excluded,1998,no-link,0.37,nothing,manual: resolve doi first
9933792,executive_function,excluded,1999,no-link,0.37,nothing,manual: resolve doi first
9950711,executive_function,excluded,1999,other,0.37,nothing,manual: publisher html
9950716,executive_function,excluded,1999,other,0.37,nothing,manual: publisher html
9950718,executive_function,excluded,1999,other,0.37,nothing,manual: publisher html
1312459,executive_function,excluded,1992,other,0.197,nothing,manual: publisher html
1314112,executive_function,excluded,1992,no-link,0.197,nothing,manual: resolve doi first
1343218,executive_function,excluded,1992,no-link,0.197,nothing,manual: resolve doi first
1361765,executive_function,excluded,1992,no-link,0.197,nothing,manual: resolve doi first
1362615,executive_function,excluded,1992,no-link,0.197,nothing,manual: resolve doi first
1393416,executive_function,excluded,1992,other,0.197,nothing,manual: publisher html
1407978,executive_function,excluded,1992,elsevier,0.197,elsevier-failed,manual: publisher html
1410315,executive_function,excluded,1992,no-link,0.197,nothing,manual: resolve doi first
1431960,executive_function,excluded,1992,pmc,0.197,nothing,manual: pmc via browser
1432037,executive_function,excluded,1992,no-link,0.197,nothing,manual: resolve doi first
1436456,executive_function,excluded,1992,no-link,0.197,nothing,manual: resolve doi first
1438669,executive_function,excluded,1992,no-link,0.197,nothing,manual: resolve doi first
1438713,executive_function,excluded,1992,no-link,0.197,nothing,manual: resolve doi first
1452747,executive_function,excluded,1992,no-link,0.197,nothing,manual: resolve doi first
1469470,executive_function,excluded,1992,no-link,0.197,nothing,manual: resolve doi first
1471870,executive_function,excluded,1992,other,0.197,nothing,manual: publisher html
1486115,executive_function,excluded,1992,no-link,0.197,nothing,manual: resolve doi first
1511219,executive_function,excluded,1992,no-link,0.197,nothing,manual: resolve doi first
1522271,executive_function,excluded,1992,no-link,0.197,nothing,manual: resolve doi first
1525975,executive_function,excluded,1992,other,0.197,nothing,manual: publisher html
1545020,executive_function,excluded,1992,no-link,0.197,nothing,manual: resolve doi first
1601649,executive_function,excluded,1992,no-link,0.197,nothing,manual: resolve doi first
1603316,executive_function,excluded,1992,no-link,0.197,nothing,manual: resolve doi first
1605084,executive_function,excluded,1992,no-link,0.197,nothing,manual: resolve doi first
1609867,executive_function,excluded,1992,other,0.197,nothing,manual: publisher html
1613412,executive_function,excluded,1992,no-link,0.197,nothing,manual: resolve doi first
1631214,executive_function,excluded,1992,no-link,0.197,nothing,manual: resolve doi first
1632744,executive_function,excluded,1992,other,0.197,nothing,manual: publisher html
1634154,executive_function,excluded,1992,no-link,0.197,nothing,manual: resolve doi first
